date,open,high,low,close,volume
2018-09-17,6.93,7.94,6.93,7.65,65300
2018-09-18,7.97,7.97,6.4,6.5,79700
2018-09-19,6.51,7.35,6.51,7.0,254400
2018-09-20,7.35,8.57,7.01,7.83,158600
2018-09-21,7.94,9.34,7.82,8.22,385200
2018-09-24,8.32,8.95,7.87,7.99,75900
2018-09-25,8.36,8.36,7.75,7.81,56200
2018-09-26,7.86,8.14,7.72,7.76,24300
2018-09-27,7.73,7.76,6.8,6.8,68200
2018-09-28,6.94,6.99,6.51,6.73,35900
2018-10-01,6.77,6.94,6.64,6.72,122500
2018-10-02,7.0,7.0,6.5,6.79,87600
2018-10-03,6.84,6.9,6.58,6.89,63900
2018-10-04,6.84,6.89,6.59,6.7,66000
2018-10-05,6.74,7.13,6.55,6.9,59500
2018-10-08,6.95,7.05,6.78,6.8,15600
2018-10-09,6.83,6.97,6.8,6.8,49300
2018-10-10,7.12,7.6,6.56,6.57,22900
2018-10-11,6.8,7.3,6.67,6.83,28400
2018-10-12,6.84,7.46,6.74,6.92,39100
2018-10-15,6.94,7.04,6.69,6.87,13400
2018-10-16,6.83,6.91,6.66,6.88,22300
2018-10-17,6.88,6.94,6.71,6.75,13600
2018-10-18,6.92,7.2,6.67,7.12,29100
2018-10-19,7.17,7.44,7.01,7.07,10400
2018-10-22,7.15,7.15,6.63,6.86,6400
2018-10-23,6.86,6.94,6.5,6.58,16200
2018-10-24,6.59,6.62,6.01,6.01,35200
2018-10-25,6.11,6.15,6.0,6.07,9500
2018-10-26,6.07,6.37,5.58,6.36,29600
2018-10-29,6.37,6.61,6.26,6.47,10600
2018-10-30,6.52,6.52,5.83,5.91,17000
2018-10-31,6.0,6.36,5.57,6.18,32400
2018-11-01,6.34,6.34,5.72,5.91,19500
2018-11-02,5.89,6.28,5.63,6.23,17500
2018-11-05,6.28,6.34,6.07,6.15,13000
2018-11-06,6.2,6.34,5.6,5.97,11100
2018-11-07,6.0,6.05,5.67,6.0,12000
2018-11-08,6.0,6.25,6.0,6.09,28100
2018-11-09,6.1,6.12,5.73,5.86,6200
2018-11-12,5.82,5.98,5.66,5.66,7900
2018-11-13,5.66,5.89,5.66,5.74,21900
2018-11-14,5.8,5.94,5.7,5.76,5200
2018-11-15,5.75,5.99,5.66,5.75,23000
