date,open,high,low,close,volume
2020-11-18 09:30:00-05:00,249.27,258.0,247.5,248.88,25082
2020-11-18 09:32:00-05:00,249.8036,249.8036,247.88,249.29,1808
2020-11-18 09:34:00-05:00,247.92,249.01,247.87,249.01,4235
2020-11-18 09:36:00-05:00,248.995,248.995,248.72,248.72,1213
2020-11-18 09:38:00-05:00,248.05,248.55,247.27,247.7,5321
2020-11-18 09:40:00-05:00,247.77,248.53,247.77,248.205,4854
2020-11-18 09:42:00-05:00,248.255,248.255,245.15,245.15,7446
2020-11-18 09:44:00-05:00,245.01,245.645,244.5,244.5,3233
2020-11-18 09:46:00-05:00,244.0001,244.9099,244.0001,244.6965,1024
2020-11-18 09:48:00-05:00,244.13,244.425,243.68,243.86,4039
2020-11-18 09:50:00-05:00,243.26,244.685,243.0,243.0,10196
2020-11-18 09:52:00-05:00,242.5902,242.5902,241.94,242.13,3346
2020-11-18 09:54:00-05:00,243.129,243.129,242.34,242.695,2828
2020-11-18 09:56:00-05:00,242.5,242.5,241.85,241.96,2773
2020-11-18 09:58:00-05:00,241.05,242.63,241.0,242.6,3837
2020-11-18 10:00:00-05:00,242.475,242.695,242.475,242.695,686
2020-11-18 10:02:00-05:00,242.16,244.48,242.16,243.705,3629
2020-11-18 10:04:00-05:00,243.302,243.302,243.302,243.302,200
2020-11-18 10:06:00-05:00,243.34,243.44,242.51,242.855,3271
2020-11-18 10:08:00-05:00,242.54,242.55,240.73,240.73,4898
2020-11-18 10:10:00-05:00,241.3,242.66,241.18,242.61,3879
2020-11-18 10:12:00-05:00,243.0,243.0,242.545,242.75,1281
2020-11-18 10:14:00-05:00,242.99,243.49,242.61,242.83,3664
2020-11-18 10:16:00-05:00,243.4,243.4,242.7,242.7,1148
2020-11-18 10:18:00-05:00,242.77,243.17,242.77,243.17,1000
2020-11-18 10:20:00-05:00,243.33,243.7,243.33,243.59,1844
2020-11-18 10:22:00-05:00,243.47,244.09,242.92,243.26,8759
2020-11-18 10:24:00-05:00,242.57,242.57,241.69,241.88,1065
2020-11-18 10:26:00-05:00,241.45,242.9,241.24,242.0768,2766
2020-11-18 10:28:00-05:00,242.025,242.24,242.025,242.24,847
2020-11-18 10:30:00-05:00,241.8,242.59,241.8,242.22,2260
2020-11-18 10:32:00-05:00,241.92,242.1,241.1901,241.65,2358
2020-11-18 10:34:00-05:00,241.625,241.8,241.62,241.62,1214
2020-11-18 10:36:00-05:00,241.66,242.42,241.66,242.42,782
2020-11-18 10:38:00-05:00,241.8,241.9,241.45,241.8,1837
2020-11-18 10:40:00-05:00,241.65,242.205,241.65,242.205,1248
2020-11-18 10:42:00-05:00,242.34,242.51,242.0,242.345,3325
2020-11-18 10:44:00-05:00,242.78,242.96,242.545,242.96,1185
2020-11-18 10:46:00-05:00,243.29,244.37,243.29,244.37,5762
2020-11-18 10:48:00-05:00,244.1,244.94,244.0,244.16,13678
2020-11-18 10:50:00-05:00,244.3,244.78,244.3,244.5,9003
2020-11-18 10:52:00-05:00,244.41,244.41,243.8101,243.8101,2971
2020-11-18 10:56:00-05:00,244.05,244.65,244.05,244.65,2126
2020-11-18 10:58:00-05:00,245.0,245.04,244.85,245.04,5487
2020-11-18 11:00:00-05:00,245.22,245.4349,244.94,244.9717,5674
2020-11-18 11:02:00-05:00,244.72,244.724,244.58,244.58,2314
2020-11-18 11:04:00-05:00,244.75,244.83,244.75,244.76,838
2020-11-18 11:06:00-05:00,244.115,244.35,244.1,244.31,992
2020-11-18 11:08:00-05:00,244.52,244.9,244.52,244.9,711
2020-11-18 11:10:00-05:00,245.0101,245.92,244.92,244.92,13830
2020-11-18 11:12:00-05:00,244.8835,245.285,244.74,244.89,4788
2020-11-18 11:14:00-05:00,244.83,245.64,244.81,245.14,6939
2020-11-18 11:16:00-05:00,244.65,244.865,244.11,244.11,1533
2020-11-18 11:18:00-05:00,244.115,244.42,244.115,244.42,629
2020-11-18 11:20:00-05:00,244.12,244.23,244.04,244.23,949
2020-11-18 11:22:00-05:00,244.42,244.58,244.315,244.385,4758
2020-11-18 11:24:00-05:00,244.315,245.015,244.29,245.015,9386
2020-11-18 11:26:00-05:00,245.12,245.22,244.9,244.9,3188
2020-11-18 11:28:00-05:00,244.85,245.99,244.84,245.97,8294
2020-11-18 11:30:00-05:00,245.99,246.0,245.12,245.12,5885
2020-11-18 11:32:00-05:00,245.435,245.86,245.17,245.37,1298
2020-11-18 11:34:00-05:00,245.86,245.87,245.42,245.87,1679
2020-11-18 11:36:00-05:00,245.81,245.89,245.81,245.88,926
2020-11-18 11:38:00-05:00,245.325,245.325,244.99,244.99,311
2020-11-18 11:40:00-05:00,245.52,245.52,245.52,245.52,963
2020-11-18 11:42:00-05:00,245.66,245.67,245.66,245.67,654
2020-11-18 11:44:00-05:00,245.67,245.91,245.67,245.84,2330
2020-11-18 11:46:00-05:00,245.7,245.98,245.7,245.98,3528
2020-11-18 11:48:00-05:00,245.98,246.12,245.98,246.12,3930
2020-11-18 11:50:00-05:00,246.63,246.63,246.63,246.63,347
